Word,Frequency,Percentage
list,5,0.056561085972850686
jaw,5,0.056561085972850686
happening,5,0.056561085972850686
saying,5,0.056561085972850686
cool,5,0.056561085972850686
tho,5,0.056561085972850686
enough,5,0.056561085972850686
girl,5,0.056561085972850686
soundtrack,5,0.056561085972850686
players,5,0.056561085972850686
reason,5,0.056561085972850686
flower,5,0.056561085972850686
ost,5,0.056561085972850686
cutscenes,5,0.056561085972850686
totally,5,0.056561085972850686
mediumlight,5,0.056561085972850686
kill,5,0.056561085972850686
deepspace,5,0.056561085972850686
minute,5,0.056561085972850686
plssss,5,0.056561085972850686
shaking,5,0.056561085972850686
boys,5,0.056561085972850686
beg,5,0.056561085972850686
lipbiting,5,0.056561085972850686
goes,5,0.056561085972850686
screamed,5,0.056561085972850686
husbands,5,0.056561085972850686
watching,5,0.056561085972850686
gives,5,0.056561085972850686
handsfolded,5,0.056561085972850686
devs,4,0.04524886877828054
life,4,0.04524886877828054
forever,4,0.04524886877828054
walking,4,0.04524886877828054
together,4,0.04524886877828054
rilis,4,0.04524886877828054
badly,4,0.04524886877828054
aaaaa,4,0.04524886877828054
meme,4,0.04524886877828054
unfair,4,0.04524886877828054
chase,4,0.04524886877828054
cooking,4,0.04524886877828054
freaking,4,0.04524886877828054
whole,4,0.04524886877828054
finished,4,0.04524886877828054
soon,4,0.04524886877828054
facegrowing,4,0.04524886877828054
else,4,0.04524886877828054
facegrinning,4,0.04524886877828054
ended,4,0.04524886877828054
heartlight,4,0.04524886877828054
reminds,4,0.04524886877828054
wallet,4,0.04524886877828054
arent,4,0.04524886877828054
died,4,0.04524886877828054
lds,4,0.04524886877828054
heartgrowing,4,0.04524886877828054
bit,4,0.04524886877828054
old,4,0.04524886877828054
name,4,0.04524886877828054
wouldnt,4,0.04524886877828054
tell,4,0.04524886877828054
let,4,0.04524886877828054
screen,4,0.04524886877828054
swift,4,0.04524886877828054
heard,4,0.04524886877828054
great,4,0.04524886877828054
sooo,4,0.04524886877828054
definitely,4,0.04524886877828054
yay,4,0.04524886877828054
eachother,4,0.04524886877828054
facerevolving,4,0.04524886877828054
miss,4,0.04524886877828054
asking,4,0.04524886877828054
interact,4,0.04524886877828054
tonesparkles,4,0.04524886877828054
voice,4,0.04524886877828054
used,4,0.04524886877828054
photos,4,0.04524886877828054
evol,4,0.04524886877828054
supposed,4,0.04524886877828054
facefolded,4,0.04524886877828054
apple,4,0.04524886877828054
fear,4,0.04524886877828054
police,4,0.04524886877828054
sound,4,0.04524886877828054
hey,4,0.04524886877828054
wanna,4,0.04524886877828054
meet,4,0.04524886877828054
characters,4,0.04524886877828054
daddies,4,0.04524886877828054
omggggg,4,0.04524886877828054
fav,4,0.04524886877828054
fuck,4,0.04524886877828054
absolutely,4,0.04524886877828054
gacha,4,0.04524886877828054
moment,4,0.04524886877828054
missed,4,0.04524886877828054
peeking,4,0.04524886877828054
faceface,4,0.04524886877828054
things,4,0.04524886877828054
said,4,0.04524886877828054
faceclapping,4,0.04524886877828054
believe,4,0.04524886877828054
las,4,0.04524886877828054
might,4,0.04524886877828054
gooo,4,0.04524886877828054
catch,4,0.04524886877828054
los,4,0.04524886877828054
yesss,4,0.04524886877828054
watch,4,0.04524886877828054
diamond,4,0.04524886877828054
say,4,0.04524886877828054
fine,4,0.04524886877828054
started,4,0.04524886877828054
single,4,0.04524886877828054
calebs,4,0.04524886877828054
branch,4,0.04524886877828054
problem,4,0.04524886877828054
vibe,4,0.04524886877828054
excuse,4,0.04524886877828054
cannot,4,0.04524886877828054
coming,4,0.04524886877828054
exactly,4,0.04524886877828054
dos,4,0.04524886877828054
tearsface,4,0.04524886877828054
favorite,4,0.04524886877828054
biting,4,0.04524886877828054
markdouble,4,0.04524886877828054
popperred,4,0.04524886877828054
limited,3,0.033936651583710405
mans,3,0.033936651583710405
except,3,0.033936651583710405
crashing,3,0.033936651583710405
yet,3,0.033936651583710405
musical,3,0.033936651583710405
ini,3,0.033936651583710405
absolute,3,0.033936651583710405
greedy,3,0.033936651583710405
notes,3,0.033936651583710405
whattt,3,0.033936651583710405
omggggggg,3,0.033936651583710405
wont,3,0.033936651583710405
chasing,3,0.033936651583710405
aaaaaaaaa,3,0.033936651583710405
happen,3,0.033936651583710405
nikki,3,0.033936651583710405
infinity,3,0.033936651583710405
normal,3,0.033936651583710405
aaaaaa,3,0.033936651583710405
asap,3,0.033936651583710405
install,3,0.033936651583710405
sick,3,0.033936651583710405
explain,3,0.033936651583710405
working,3,0.033936651583710405
ready,3,0.033936651583710405
karaoke,3,0.033936651583710405
necessary,3,0.033936651583710405
tinkerbell,3,0.033936651583710405
pleaseee,3,0.033936651583710405
work,3,0.033936651583710405
theyll,3,0.033936651583710405
animation,3,0.033936651583710405
mainstory,3,0.033936651583710405
hour,3,0.033936651583710405
f2p,3,0.033936651583710405
chapters,3,0.033936651583710405
imagine,3,0.033936651583710405
felt,3,0.033936651583710405
atp,3,0.033936651583710405
hello,3,0.033936651583710405
style,3,0.033936651583710405
furious,3,0.033936651583710405
fast,3,0.033936651583710405
castle,3,0.033936651583710405
events,3,0.033936651583710405
thiss,3,0.033936651583710405
nml,3,0.033936651583710405
sameee,3,0.033936651583710405
type,3,0.033936651583710405
use,3,0.033936651583710405
may,3,0.033936651583710405
man,3,0.033936651583710405
aaaa,3,0.033936651583710405
por,3,0.033936651583710405
skull,3,0.033936651583710405
dark,3,0.033936651583710405
syluss,3,0.033936651583710405
2000s,3,0.033936651583710405
healing,3,0.033936651583710405
vocal,3,0.033936651583710405
banners,3,0.033936651583710405
usually,3,0.033936651583710405
handsclapping,3,0.033936651583710405
ohh,3,0.033936651583710405
shoot,3,0.033936651583710405
kind,3,0.033936651583710405
especially,3,0.033936651583710405
fair,3,0.033936651583710405
honestly,3,0.033936651583710405
lot,3,0.033936651583710405
ugh,3,0.033936651583710405
yasss,3,0.033936651583710405
worshipplace,3,0.033936651583710405
tonepregnant,3,0.033936651583710405
goooo,3,0.033936651583710405
far,3,0.033936651583710405
ballconfetti,3,0.033936651583710405
raised,3,0.033936651583710405
gooooooo,3,0.033936651583710405
loop,3,0.033936651583710405
pleaseeee,3,0.033936651583710405
suddenly,3,0.033936651583710405
frame,3,0.033936651583710405
appears,3,0.033936651583710405
btw,3,0.033936651583710405
mobile,3,0.033936651583710405
playstation,3,0.033936651583710405
goddddd,3,0.033936651583710405
chill,3,0.033936651583710405
osts,3,0.033936651583710405
epic,3,0.033936651583710405
ago,3,0.033936651583710405
heartorange,3,0.033936651583710405
handsloudly,3,0.033936651583710405
series,3,0.033936651583710405
aaaaaaaa,3,0.033936651583710405
zayneeeee,3,0.033936651583710405
heartbroken,3,0.033936651583710405
songloudly,3,0.033936651583710405
facesmiling,3,0.033936651583710405
slay,3,0.033936651583710405
expected,3,0.033936651583710405
hurts,3,0.033936651583710405
names,3,0.033936651583710405
gooooo,3,0.033936651583710405
sleep,3,0.033936651583710405
drive,3,0.033936651583710405
background,3,0.033936651583710405
alarm,3,0.033936651583710405
lose,3,0.033936651583710405
standing,3,0.033936651583710405
artist,3,0.033936651583710405
una,3,0.033936651583710405
esta,3,0.033936651583710405
someone,3,0.033936651583710405
index,3,0.033936651583710405
heartpink,3,0.033936651583710405
makes,3,0.033936651583710405
listen,3,0.033936651583710405
come,3,0.033936651583710405
fingers,3,0.033936651583710405
facepinched,3,0.033936651583710405
drop,3,0.033936651583710405
dying,3,0.033936651583710405
tried,3,0.033936651583710405
version,3,0.033936651583710405
youve,3,0.033936651583710405
chords,3,0.033936651583710405
scenes,3,0.033936651583710405
share,3,0.033936651583710405
download,3,0.033936651583710405
gbs,3,0.033936651583710405
cover,3,0.033936651583710405
addicted,3,0.033936651583710405
wants,3,0.033936651583710405
omgggggg,3,0.033936651583710405
ipad,3,0.033936651583710405
save,3,0.033936651583710405
boy,3,0.033936651583710405
movies,3,0.033936651583710405
night,3,0.033936651583710405
stay,3,0.033936651583710405
anyway,3,0.033936651583710405
lore,3,0.033936651583710405
pointing,3,0.033936651583710405
nooo,3,0.033936651583710405
heartblack,3,0.033936651583710405
keeps,3,0.033936651583710405
anyone,3,0.033936651583710405
wasted,3,0.033936651583710405
week,3,0.033936651583710405
trying,3,0.033936651583710405
crumbs,3,0.033936651583710405
disappointed,3,0.033936651583710405
hate,3,0.033936651583710405
stopped,3,0.033936651583710405
jumping,3,0.033936651583710405
leader,3,0.033936651583710405
onychinus,3,0.033936651583710405
beautiful,3,0.033936651583710405
mad,3,0.033936651583710405
scared,3,0.033936651583710405
cat,3,0.033936651583710405
loving,3,0.033936651583710405
mind,3,0.033936651583710405
ahhhhh,3,0.033936651583710405
days,3,0.033936651583710405
wtf,3,0.033936651583710405
side,3,0.033936651583710405
year,3,0.033936651583710405
body,3,0.033936651583710405
keren,3,0.033936651583710405
singing,3,0.033936651583710405
data,3,0.033936651583710405
different,3,0.033936651583710405
spent,3,0.033936651583710405
apps,3,0.033936651583710405
lots,3,0.033936651583710405
rare,3,0.033936651583710405
disney,3,0.033936651583710405
bye,3,0.033936651583710405
dead,3,0.033936651583710405
plz,3,0.033936651583710405
instead,3,0.033936651583710405
memories,3,0.033936651583710405
chance,3,0.033936651583710405
ahhhhhhhhhhhh,3,0.033936651583710405
failed,3,0.033936651583710405
gone,2,0.02262443438914027
luck,2,0.02262443438914027
9000,2,0.02262443438914027
annoying,2,0.02262443438914027
deleted,2,0.02262443438914027
hours,2,0.02262443438914027
kapan,2,0.02262443438914027
went,2,0.02262443438914027
glasses,2,0.02262443438914027
away,2,0.02262443438914027
thisss,2,0.02262443438914027
eyeface,2,0.02262443438914027
facemelting,2,0.02262443438914027
often,2,0.02262443438914027
sometimes,2,0.02262443438914027
girlieeee,2,0.02262443438914027
nos,2,0.02262443438914027
updating,2,0.02262443438914027
feed,2,0.02262443438914027
future,2,0.02262443438914027
youre,2,0.02262443438914027
reversed,2,0.02262443438914027
daddy,2,0.02262443438914027
zaynie,2,0.02262443438914027
kiss,2,0.02262443438914027
blowing,2,0.02262443438914027
puedo,2,0.02262443438914027
canooooon,2,0.02262443438914027
aaaaahhhhhhhh,2,0.02262443438914027
translate,2,0.02262443438914027
seen,2,0.02262443438914027
timeline,2,0.02262443438914027
course,2,0.02262443438914027
ikr,2,0.02262443438914027
itll,2,0.02262443438914027
games,2,0.02262443438914027
cook,2,0.02262443438914027
combat,2,0.02262443438914027
oml,2,0.02262443438914027
nmms,2,0.02262443438914027
yeahhhhh,2,0.02262443438914027
feral,2,0.02262443438914027
wtfffff,2,0.02262443438914027
mentioned,2,0.02262443438914027
calm,2,0.02262443438914027
kidding,2,0.02262443438914027
tiba,2,0.02262443438914027
pero,2,0.02262443438914027
gooooooooo,2,0.02262443438914027
kneelingwoman,2,0.02262443438914027
care,2,0.02262443438914027
cafe,2,0.02262443438914027
kneeling,2,0.02262443438914027
prayers,2,0.02262443438914027
answered,2,0.02262443438914027
n109,2,0.02262443438914027
whatever,2,0.02262443438914027
gave,2,0.02262443438914027
aaa,2,0.02262443438914027
star,2,0.02262443438914027
moving,2,0.02262443438914027
stranger,2,0.02262443438914027
drooling,2,0.02262443438914027
lagu,2,0.02262443438914027
yesssssss,2,0.02262443438914027
myth,2,0.02262443438914027
ahhhhhh,2,0.02262443438914027
omgomg,2,0.02262443438914027
girls,2,0.02262443438914027
find,2,0.02262443438914027
ahhhhhhhh,2,0.02262443438914027
sat,2,0.02262443438914027
guessing,2,0.02262443438914027
album,2,0.02262443438914027
suka,2,0.02262443438914027
sandwich,2,0.02262443438914027
gta6,2,0.02262443438914027
anything,2,0.02262443438914027
facehot,2,0.02262443438914027
blood,2,0.02262443438914027
dropped,2,0.02262443438914027
appear,2,0.02262443438914027
spoiler,2,0.02262443438914027
enemy,2,0.02262443438914027
remind,2,0.02262443438914027
amount,2,0.02262443438914027
fix,2,0.02262443438914027
deceased,2,0.02262443438914027
viewer,2,0.02262443438914027
actual,2,0.02262443438914027
idk,2,0.02262443438914027
goddd,2,0.02262443438914027
pleeeease,2,0.02262443438914027
account,2,0.02262443438914027
forget,2,0.02262443438914027
surviving,2,0.02262443438914027
bdsm,2,0.02262443438914027
rain,2,0.02262443438914027
sang,2,0.02262443438914027
againloudly,2,0.02262443438914027
silence,2,0.02262443438914027
law,2,0.02262443438914027
inertia,2,0.02262443438914027
case,2,0.02262443438914027
direction,2,0.02262443438914027
opposite,2,0.02262443438914027
knees,2,0.02262443438914027
killing,2,0.02262443438914027
wise,2,0.02262443438914027
exploding,2,0.02262443438914027
sure,2,0.02262443438914027
sorry,2,0.02262443438914027
stock,2,0.02262443438914027
drama,2,0.02262443438914027
fluttering,2,0.02262443438914027
group,2,0.02262443438914027
upsidedown,2,0.02262443438914027
storms,2,0.02262443438914027
heck,2,0.02262443438914027
found,2,0.02262443438914027
talking,2,0.02262443438914027
wow,2,0.02262443438914027
blicky,2,0.02262443438914027
separate,2,0.02262443438914027
water,2,0.02262443438914027
maybe,2,0.02262443438914027
quality,2,0.02262443438914027
interest,2,0.02262443438914027
damnnnn,2,0.02262443438914027
monkey,2,0.02262443438914027
thisloudly,2,0.02262443438914027
spotifyface,2,0.02262443438914027
deleting,2,0.02262443438914027
iphone,2,0.02262443438914027
remastered,2,0.02262443438914027
kdrama,2,0.02262443438914027
aaaaaaah,2,0.02262443438914027
cow,2,0.02262443438914027
myths,2,0.02262443438914027
023,2,0.02262443438914027
steam,2,0.02262443438914027
ooooh,2,0.02262443438914027
chest,2,0.02262443438914027
sylussss,2,0.02262443438914027
needle,2,0.02262443438914027
quit,2,0.02262443438914027
glad,2,0.02262443438914027
gems,2,0.02262443438914027
hire,2,0.02262443438914027
brain,2,0.02262443438914027
pretty,2,0.02262443438914027
facefire,2,0.02262443438914027
fate,2,0.02262443438914027
mention,2,0.02262443438914027
música,2,0.02262443438914027
yooo,2,0.02262443438914027
1000,2,0.02262443438914027
regular,2,0.02262443438914027
forward,2,0.02262443438914027
duo,2,0.02262443438914027
ittttt,2,0.02262443438914027
fireloudly,2,0.02262443438914027
upload,2,0.02262443438914027
feelings,2,0.02262443438914027
turn,2,0.02262443438914027
anime,2,0.02262443438914027
facepensive,2,0.02262443438914027
playlist,2,0.02262443438914027
users,2,0.02262443438914027
zaddies,2,0.02262443438914027
awkward,2,0.02262443438914027
fcking,2,0.02262443438914027
ate,2,0.02262443438914027
left,2,0.02262443438914027
gimme,2,0.02262443438914027
swear,2,0.02262443438914027
fck,2,0.02262443438914027
spending,2,0.02262443438914027
slap,2,0.02262443438914027
desperately,2,0.02262443438914027
shot,2,0.02262443438914027
rate,2,0.02262443438914027
explode,2,0.02262443438914027
whaaaaat,2,0.02262443438914027
world,2,0.02262443438914027
wild,2,0.02262443438914027
omgg,2,0.02262443438914027
letsgo,2,0.02262443438914027
faint,2,0.02262443438914027
sylusss,2,0.02262443438914027
taking,2,0.02262443438914027
dawn,2,0.02262443438914027
handle,2,0.02262443438914027
eye,2,0.02262443438914027
begging,2,0.02262443438914027
tune,2,0.02262443438914027
facebook,2,0.02262443438914027
pause,2,0.02262443438914027
somebody,2,0.02262443438914027
crazy,2,0.02262443438914027
worship,2,0.02262443438914027
dear,2,0.02262443438914027
asylum,2,0.02262443438914027
wth,2,0.02262443438914027
aaaahhhhhhh,2,0.02262443438914027
previous,2,0.02262443438914027
error,2,0.02262443438914027
waited,2,0.02262443438914027
plot,2,0.02262443438914027
faves,2,0.02262443438914027
ghost,2,0.02262443438914027
writer,2,0.02262443438914027
starting,2,0.02262443438914027
pink,2,0.02262443438914027
childhood,2,0.02262443438914027
exchange,2,0.02262443438914027
means,2,0.02262443438914027
war,2,0.02262443438914027
choice,2,0.02262443438914027
three,2,0.02262443438914027
bring,2,0.02262443438914027
bowingwoman,2,0.02262443438914027
cars,2,0.02262443438914027
end,2,0.02262443438914027
pensive,2,0.02262443438914027
winx,2,0.02262443438914027
medium,2,0.02262443438914027
wide,2,0.02262443438914027
feeling,2,0.02262443438914027
shes,2,0.02262443438914027
months,2,0.02262443438914027
missing,2,0.02262443438914027
smartphones,2,0.02262443438914027
tablets,2,0.02262443438914027
whenloudly,2,0.02262443438914027
tonegrowing,2,0.02262443438914027
immediately,2,0.02262443438914027
hoping,2,0.02262443438914027
cooked,2,0.02262443438914027
cinema,2,0.02262443438914027
frowning,2,0.02262443438914027
flowerwilted,2,0.02262443438914027
cute,2,0.02262443438914027
timeee,2,0.02262443438914027
whos,2,0.02262443438914027
vibess,2,0.02262443438914027
funny,2,0.02262443438914027
yassss,2,0.02262443438914027
storyline,2,0.02262443438914027
joyface,2,0.02262443438914027
suit,2,0.02262443438914027
aaaaaaaaaaaaaaaaaa,2,0.02262443438914027
buying,2,0.02262443438914027
nooooow,2,0.02262443438914027
dayum,2,0.02262443438914027
forgive,2,0.02262443438914027
person,2,0.02262443438914027
become,2,0.02262443438914027
facewoozy,2,0.02262443438914027
paler,2,0.02262443438914027
turning,2,0.02262443438914027
nostalgia,2,0.02262443438914027
heartloudly,2,0.02262443438914027
loved,2,0.02262443438914027
soul,2,0.02262443438914027
emotional,2,0.02262443438914027
must,2,0.02262443438914027
fly,2,0.02262443438914027
faceblack,2,0.02262443438914027
vertically,2,0.02262443438914027
heavy,2,0.02262443438914027
branches,2,0.02262443438914027
arrow,2,0.02262443438914027
sing,2,0.02262443438914027
finger,2,0.02262443438914027
thumb,2,0.02262443438914027
crossed,2,0.02262443438914027
wheres,2,0.02262443438914027
dragon,2,0.02262443438914027
similar,2,0.02262443438914027
sylussssss,2,0.02262443438914027
ass,2,0.02262443438914027
cinta,2,0.02262443438914027
qué,2,0.02262443438914027
amo,2,0.02262443438914027
seriously,2,0.02262443438914027
clock,2,0.02262443438914027
clean,2,0.02262443438914027
estoy,2,0.02262443438914027
wdym,2,0.02262443438914027
later,2,0.02262443438914027
heartblue,2,0.02262443438914027
leg,2,0.02262443438914027
credited,2,0.02262443438914027
amazing,2,0.02262443438914027
hyped,2,0.02262443438914027
voiced,2,0.02262443438914027
possible,2,0.02262443438914027
hearteyesloudly,2,0.02262443438914027
lagunya,2,0.02262443438914027
prepared,2,0.02262443438914027
reading,2,0.02262443438914027
child,2,0.02262443438914027
lab,2,0.02262443438914027
ask,2,0.02262443438914027
per,2,0.02262443438914027
everyone,2,0.02262443438914027
nostalgic,2,0.02262443438914027
early,2,0.02262443438914027
chapter,2,0.02262443438914027
others,2,0.02262443438914027
given,2,0.02262443438914027
rola,2,0.02262443438914027
speaking,2,0.02262443438914027
post,2,0.02262443438914027
packed,2,0.02262443438914027
cutscene,2,0.02262443438914027
full,2,0.02262443438914027
directly,2,0.02262443438914027
weve,2,0.02262443438914027
fewer,2,0.02262443438914027
heartsrevolving,2,0.02262443438914027
patiently,2,0.02262443438914027
included,2,0.02262443438914027
ppl,2,0.02262443438914027
tbh,2,0.02262443438914027
pistolman,2,0.02262443438914027
health,2,0.02262443438914027
worker,2,0.02262443438914027
tonebiting,2,0.02262443438914027
composer,2,0.02262443438914027
weird,2,0.02262443438914027
reveal,2,0.02262443438914027
animated,2,0.02262443438914027
expect,2,0.02262443438914027
male,2,0.02262443438914027
lead,2,0.02262443438914027
facepleading,2,0.02262443438914027
forgot,2,0.02262443438914027
understand,2,0.02262443438914027
credit,2,0.02262443438914027
fact,2,0.02262443438914027
black,2,0.02262443438914027
idea,2,0.02262443438914027
lyricist,2,0.02262443438914027
kali,2,0.02262443438914027
came,2,0.02262443438914027
played,2,0.02262443438914027
app,2,0.02262443438914027
plscrying,2,0.02262443438914027
awesome,2,0.02262443438914027
theme,2,0.02262443438914027
releases,2,0.02262443438914027
opinion,2,0.02262443438914027
rolling,2,0.02262443438914027
laughing,2,0.02262443438914027
comment,2,0.02262443438914027
birthday,2,0.02262443438914027
warning,2,0.02262443438914027
suficiente,2,0.02262443438914027
credits,2,0.02262443438914027
heartsred,2,0.02262443438914027
point,2,0.02262443438914027
major,2,0.02262443438914027
3rd,2,0.02262443438914027
theyve,2,0.02262443438914027
start,2,0.02262443438914027
spotifyyyy,2,0.02262443438914027
uses,2,0.02262443438914027
youtube,2,0.02262443438914027
stupid,2,0.02262443438914027
