"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@shintanuriya9460","false","UgxSdRF-htsoFebmmex4AaABAg","Membuat saya teringat dengan lagu latar Barbie😍😍","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@morkleedude","false","Ugz1m-aAq1mAuKyM1ot4AaABAg","pls put this on spotifyyyy","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@anugnyapandey2438","false","UgxHeojObTs0gjhsGp54AaABAg","THIS IS SO SO BEAUTIFUL 😭♥️.  I'm in love with this","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@ibanezmariecris2764","false","UgzYjbWIlfqXNTkQbCd4AaABAg","Barbie vibe song, love it. Sounds magical 💚","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@ellen_ayu","false","UgxK4UMwgvrrO--bv694AaABAg","remind me of the time when i watched barbie during my childhood:face-purple-crying::face-purple-crying:","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Mypep_","false","UgysL7sjol1FuXqNNGp4AaABAg","This song made me have a good mood today 💖","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@MyoRa.96","false","Ugw9Hs3iqYdMtjilJ454AaABAg","Add it to Spotify pls 🥹🩷🩷🫶🏻","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@sandywarner7995","false","UgwBZTepZnI9AI73_tp4AaABAg","I love this Song , they picked a good song for the event !","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@jeansuarez497","false","UgwmA5hV8o17daTqn354AaABAg","I need it on Spotify or on Apple Music nooooow!!!!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","3"
"@littletybubo","false","Ugwk_Q5usPvj93CbuuZ4AaABAg","This is so good and it’s feel like I listen Taylor swift 😊😊 She is my favorite artist.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@unbeliebubble9853","false","UgwshrKAbg4X0qLWhqJ4AaABAg","IT'S GIVING BARBIE VIBES 😚💗","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@byunyena8922","false","UgxE1ZUTnqk3k4Gir494AaABAg","This song is really giving the Taylor Swift vibes and Disney/Barbie Movies😂😂😂","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@QwinellaSampson-y2c","false","UgxY1FktRtOrvDU2nXp4AaABAg","The update is not updating 
For some reason the servers are closed no matter how many times I reset 😢😢😢","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@rebe_eka","false","Ugxw6-pIe3qZnRwl54d4AaABAg","I was wondering why this felt so nostalgic to me and came to the comments and it totally has those 2000s-2010s sounds!!! Reminds me of like early pop Taylor Swift (?) maybe I’m the only one haha","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@vanderhoosy","false","UgweSEps-Bs9mbPrYWN4AaABAg","The amount of times I've replayed this is embarrassing.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Daychulina","false","Ugw-eDB3nuH0E-7HZtp4AaABAg","Letting go pf pain washing in the rain!!!! ☔️ as a Caleb Girlie GOD i need this","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@Ginya-1","false","UgywLoihNc_ekbTJ96t4AaABAg","SPOTIFY WHEN?","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@Em_ykwry","false","UgxCtF0clfm7e1vGiqR4AaABAg","This song is just so dreamy and fresh. Perfect for spring.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
"@erika_sakura26","false","UgxGAnoe_sd_Bh2Rysp4AaABAg","This is sounds like a Barbie BGM hhahahahah","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Sylusslittlebird","false","UgzDsPBorTbcFwsNitJ4AaABAg","""How many times have you listened to this?""
Yes.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@noneofyourbusiness5824","false","Ugya-9RSxQ8qGEcce0l4AaABAg","🌸🌸🌸

Hearing the birds
Singing their tunes in the afternoon
Sky's so bright and blue
Everything feels fresh and new

And then i saw you
Standing there just beneath the bloom
Don't know what I'll pursue
Hoping you would feel it too


Come and take my hand now
Let's figure it out
Feeling's growing stronger every single day
Lets run away
Like a flower reaching high to the sky

🌸🌸🌸

Oh spring time
We're walking through the sunshine
Just take your time
My heart opens up inside
Its just like a flower opens wide



Another sunrise
Shining bright within your eyes
Sweet and cute surprise 
This new feelings starts to rise

Come and take my hand now
Let's figure it out
Feeling's growing stronger
Don't let it fade away

🌸🌸🌸
Oh spring time
We're walking through the sunshine
Just take your time
My heart opens up inside 
It's just like a flower opens wide


🌸🌸🌸
Feeling so alive
With you by my side
Let our feelings guide
Spring time

Letting go of pain
Washing in the rain
Starting fresh, again, again
You and i, side by side

 🌸🌸🌸
Spring time
Just the love we hope to find
And i will always keep you in my mind

 🌸🌸🌸
Next time
We're gonna shower in the moonlight
There's nothing we need to hide
My heart opens up inside 
Oh i

🌸🌸🌸
Oh spring time
We're gonna walking through the sunshine
You are the only one

My heart opens up inside
It's just like a flower opens wide
🌸🌸🌸
Feelings so alive
With you by my side
Let our feelings guide
Just like a flower opens wide","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","33"
"@noneofyourbusiness5824","false","Ugw2OZJAEbgmmEnTwuZ4AaABAg","On freaking repeat like my air","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Moonlight2023-x5b","false","UgwntCY5lFY5zRBlkWp4AaABAg","Beautiful song  wow❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Enjaemel","false","UgxenmxxAB0fcqgO5Sh4AaABAg","spotify please","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@evelucas1415","false","Ugw-yp75ZineO8GrHEh4AaABAg","BEAUTIFUL  I feel so emotional like I live in the deepspace world with them ❤❤❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@SLWF82","false","UgyAaySqDJRhbXrhrKd4AaABAg","Love you, Love and Deepspace. Thank you to all the incredible people who bring this work to life. From the creators to the staff behind the scenes.. All of you are amazing.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","50"
"@Nextchapterofme0712","false","UgyKXR8TU0oPLDb5_DJ4AaABAg","I keep this song on repeat the whole day. It shifts my mood tho.
Thanks Infold","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@shorierie","false","UgwA6XY-nsFboeEyoFR4AaABAg","please put this masterpiece on spotify!!! 🥹💕","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@ryukihagane7211","false","Ugzl8d1PgQkp7g8EKdZ4AaABAg","Wait who sang this 😮😮😮","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@KangelofEcho","false","UgwaMEXdVXY6F3w9vZV4AaABAg","Now I NEED a karaoke version of all the songs. Pretty please ?","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
"@HaveSomeCandy","false","UgzrjYiIAVrrGbMFuAh4AaABAg","Love this song so much! Please make it available on Spotify 🙆‍♀","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@sway7832","false","Ugyz_ji_CjxmSzQu8e94AaABAg","SO BARBIE!! SO ROMANTIC!! AAAAAA","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@_k_ts_k_","false","Ugx8r9rE3SC16b_tVD54AaABAg","Is it normal to cry when listening to this song because I literally just did 😭","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@shorin.jm8","false","UgyJGsf3e_l2eYoAa3p4AaABAg","Ooh! 😭 LaD be following infinity nikki OST themes like, i love this! 😭👌","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@animegirl0776","false","UgxBWylE61TkL4IijNp4AaABAg","Need this in spotify PRONTO! INFOLD MAKE IT HAPPEN PLEASEEE","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@SARMY7","false","UgyQkBhSImOIS61BQtZ4AaABAg","WHAT IN THE K DRAMA ISH OST 🥹✨🫶🏼💕☀️🌸🪷💐🍃🌿","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@destinyehiozuwa7754","false","Ugx95T1hHDBFOdbfq2F4AaABAg","The Barbie and tinker bell vibes are too strong! I love it","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
"@andressaweiss2204","false","UgxfQPKwwcPS9bmA-SJ4AaABAg","Muito bonita a música, me lembrou dos filmes da Barbie, vibe primavera ainda, lembrei de Fairytopia.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@sylus_raider","false","UgxBg4aLuttG2WQnm2B4AaABAg","omg why I'm crying","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@sylus_raider","false","UgyyNa972bRyD_RfCaN4AaABAg","💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@vvarbie","false","UgxbTSPIMCnPQb7B-Wt4AaABAg","PLEASEEEE WE NEED IT ON SPOTIFY 😭😭😭😭😭 ITS SO BEAUTIFUL","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Imbarelyhereokay","false","Ugxf3QwKcV4k4SOAD794AaABAg","This reminds me so much of my senior year in 2010. Beautiful. I can’t stop playing on repeat","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","3"
"@partiya_vaginodictatury_Aliyi","false","UgyYCPyA3AuzJY6Mx-F4AaABAg","I really appreciate how much thought is put in this game, even music is top notch 🙏🙏🙏 this song is gorgeous, it brings Spring into my heart 😭🥰","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@kobatoairashii8241","false","UgwmHDjLG6Rd87jv9dt4AaABAg","Who is the singer? :o i would love to know ^ ^ thanks","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@palomaperez8725","false","UgzIvOllhPfzFSrZc554AaABAg","HEY I NEED THIS SONG IN SPOTIFY PLEASE","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@chiar8476","false","UgwYD1OoLNhC27zBRMl4AaABAg","please release the karaoke version here too","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@icyhaw","false","UgwANC9-pueDt8-yc2x4AaABAg","I feel like being pulled to my childhoooood! ♥ Thank you infold.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Nicki14700","false","Ugwh9-yRklVcz8zr3Vh4AaABAg","Infold really cooked with this one! This song is so beautiful and nostalgic and fits the theme of the banner perfectly. Will definitely set it as my login BGM. ❤

Also props to the singer, she has a really beautiful voice! 🥹","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
"@Batdriven","false","Ugx03ORkIqCTRNUYoQB4AaABAg","Who sings it? It sounds so beautiful!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@Yiruma21","false","UgwAjvLal0TU0FrwViB4AaABAg","I want to know who the singer is!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Princess_Gavrielle","false","UgziqjT4LrjAUDDFUhJ4AaABAg","Apple Music PLEASE!!!!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@giulsluvsyou","false","UgxDcr1REGL7iH8w8R54AaABAg","OMG IM IN TEARS STOP","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@nadyaputri2985","false","UgwWb5qFVBYSpq7FSA94AaABAg","Really love this song ❤❤❤ beautiful song and nice voice. It's warm my heart just like the description ""Spring time, just the love we hope to find"". One day when i find the one i gonna add this song in my wedding songs hahaha","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@chloeserah1213","false","UgwsYjqzg_ZG2zisred4AaABAg","Oh my god yes! Thank you for posting this😭😭🫶🫶 now we only need it on spotify🥹🥹","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@sjsjsluk92","false","Ugwr-J8k97bt-p2w2ex4AaABAg","pls i need it on spotify","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@sweetmochi-l5q","false","UgzwoQn-kdhU8gcDugJ4AaABAg","NOW I WANT ALL LI HAVE THEIR OWN FMV USING THIS SONGG 😭😭😭","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@yannishi6420","false","UgweqxGrTATZ9aNIxA94AaABAg","￼ This song Vibe is￼ like Barbie movies￼","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Xa14495","false","Ugy96EsLkrJ4k_xpvgh4AaABAg","When I first heard the song, it immediately reminds me of the early 2000's music like the Barbie/Disney Princesses songs ❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@meljoy77","false","UgwEWoK5cE6F2MLd5GV4AaABAg","Oh the Barbie vibe 🥹 I went to listen to “shine” after this","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","4"
"@karini42631","false","UgzxZw2oEKd0V2O9ySp4AaABAg","The song is beautiful! It’s so fitting for Spring, the gentle and soothing voice of the singer makes my heart at ease. 
The song gave me nostalgic feels like others that mentioned Barbie, early era Disney and Winx. I kept looping the song after hearing it from the PV.
10/10🔥👏👏 I love it so much","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","5"
"@gloryralle1","false","UgxgFpNWbeKFiOeqiDR4AaABAg","Wonder if its made with AI :)) thats kind of what it sounds like.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","2",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@syifasabilla5057","false","Ugw57iklqFGyZnqfFGJ4AaABAg","Please, turn this game into a DONGHUA🙏🙏❤️. I love the soundtrack and backsound in this game❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@sjsjsluk92","false","UgxsJMYOwOEyR176k0B4AaABAg","i  love this SO MUCHHHHHHHH I LOVE U INFOLD THANKS FOR EVERYTHING","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@felicianovargas322","false","UgwyDX3rwjzeGB5qWId4AaABAg","Someone? cover this please!!!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@enn843","false","UgyuEHrSQMLamw_t0Rp4AaABAg","omg the barbie vibes 🥹🩷!!!!!!!!!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Pobieeey","false","Ugzn1SwKRCLp045SueV4AaABAg","NEED THIS ON SPOTIFY","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Pobieeey","false","UgzW0XSnN-pv21DA71x4AaABAg","LOOOVEEE THISSSS. It feels nostalgic and i feel in love (eventho i have no crushes right now, but it gives that vibe!) AAAAA ><","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@annetaslifeAo05","false","UgxWaZ0iDfB9WLAk_k94AaABAg","I'm still mad! I've been trying to get Lumiere second card for the whole week! I was at 9 pity but time was already over! It finished too soon and I wasted so much time to get nothing! You didn't help us with the gems at all I even payed! That's unfair he was the one I've been waiting for so long 😭","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@MadiStarlight","false","UgycAMHKHXwPLqUAu8p4AaABAg","It sounds like Chrissy Costanza! 😮❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@Annamione","false","UgwVfAxXsoDzxpIPkYd4AaABAg","Need this on Apple Music please ❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@isabelledefairspren848","false","UgxgFpNWbeKFiOeqiDR4AaABAg.AHSfeOnPY8cAHT7g7tFiZK","fyi, the answer is no. infold (the developer) always hire an artist / singer to sing the ost / bgm","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0","UgxgFpNWbeKFiOeqiDR4AaABAg","Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","reply","xMR9tY3XfaY","2"
"@gloryralle1","false","UgxgFpNWbeKFiOeqiDR4AaABAg.AHSfeOnPY8cAHTFtupnJBE","@isabelledefairspren848  well thats good then.  Fyi you would be surprised how good the music made with ai sounds, it shocked me :))","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago (edited)","0","UgxgFpNWbeKFiOeqiDR4AaABAg","Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","reply","xMR9tY3XfaY","0"
"@Shædow7","false","UgwerG1N_A2tmRy3eKN4AaABAg","I'm a Princess with my LADS men ❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@Nanahuraa","false","UgyFFwBlTcYX5Y9sKDd4AaABAg","I hearing this over and over again🥰🥰🥰","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
"@blissfulkitty6207","false","UgwsPjSVtXPb1m4LvMV4AaABAg","Pleaseeee make it available on Spotify and iTunes!!❤ I will stream it everyday!!","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@johfambebe7124","false","Ugxae6xvZEGLX8gZM9R4AaABAg","When is it releasing on streaming platforms ❤❤❤","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@daifuku6454","false","Ugw8WnNUjN0DFldsUdx4AaABAg","How many times have you listened to this? Yes.","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@yukiyuki0423","false","UgxlAGWOzj8mnE7cSqV4AaABAg","the Fearless album vibes ~💛","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","1"
"@varsity.1","false","Ugw_Cclwozd1KSEAbR94AaABAg","Infinity Nikki was here","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","0"
"@ryukihagane7211","false","UgxEe0v7V-tULuvHrNF4AaABAg","This is refreshing in this brain rot era ngl. I miss these type of songs","993","false","https://www.youtube.com/watch?v=xMR9tY3XfaY","1 month ago","0",,"Love and Deepspace | [Spring and Flowers] Spring's Memory BGM Released🎵","comment","xMR9tY3XfaY","2"
