"author","authorIsChannelOwner","cid","comment","commentsCount","hasCreatorHeart","pageUrl","publishedTimeText","replyCount","replyToCid","title","type","videoId","voteCount"
"@mayuuu89","false","UgzK2jLEkWvCvZZEJH54AaABAg","excuse me, dr. zayne????
and THANK LORD for the main story update.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Hoileri","false","Ugz63Ksbs9gvO3mcJvR4AaABAg","LITERALLY said in the Facebook group that we need a story update. Lets goooo!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@AriaCalliope","false","Ugz8Ah7Jc3tv5rosIhF4AaABAg","Dang we’re in the action thrill genre now 😎💥","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@ZyreSingh","false","UgzMZl1icr3stvxaamZ4AaABAg","PEAAAAAAAAAK","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@ayyCryptid","false","Ugx0ft2ONEVxha2K7zB4AaABAg","SNOWCROW MAIN STORY UPDATE SNOWCROW MAIN STORY UPDATE!!!!!!!!!!!!!!!!!!!!!!!!!!!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@ayeshaikram575","false","UgzrOdd5ZQXvqPg2Wgd4AaABAg","Every single time LADS update us with something new. I HAD TO PAUSE FOR A MOMENT LIKE. EVERY TIME INFOLD MAKES ME SPEECHLESS 😭","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@yadawa6967","false","Ugza9ERxouqahGuQ3YZ4AaABAg","Make it into a movie!！🥵","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@12ipa6cbluthfiahalfitri2","false","Ugx0gyVKoMdTLdlYDMJ4AaABAg","00:02, 00:07-00:12, 00:20-00:32, 00:50-00:57 
DONT MIND ME, IM SIMPING OVER MY MAN❤❤❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago (edited)","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@hsheichou9459","false","Ugxmp1vqJbh9HgLtP6l4AaABAg","🤰🏻🤰🏻🤰🏻🤰🏻","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@angelashortall9778","false","Ugyq6fALV9ejmwCDfFh4AaABAg","Jesus, I almost forgot about the main story. 😂","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Yuu-d7b","false","Ugyk_KPmQh5mahnS99p4AaABAg","I have no words this is amazing","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@mucizevikarizma","false","UgzE5A50_3cnhA16IaB4AaABAg","ZAYNE MARRY MEEEEE","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@lunameansmoon_1","false","Ugx472QIpszasWKW5w94AaABAg","THIS LOOKS SO FRICKEN FIRE","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@gwstudios343","false","UgzXgYsiZrVoUS3xBkd4AaABAg","This was the best thing to wake up too!!! Finally main story update and we get back to Sylus! Can’t wait!!! 😊","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@lollllitsme","false","UgzB_rp-tQvWe0V4sMp4AaABAg","I don't. I'll be proud of the person im gonna be ,after the release","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@lollllitsme","false","Ugx8neOIzOlbY8Wy5pN4AaABAg","Sylus in action and Zayne with a gun🛐🛐🛐🛐","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@ssickday","false","UgxszuL6a2WE5odZZ514AaABAg","YEEEEAAAAAAASSSSS","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@xylinrito1305","false","Ugw3Maa4OdnT0Gv06cJ4AaABAg","SYLUS MY BELOVED, PLEASE COME HOME. (As well as your myth so....)","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@cindydubs9082","false","UgzzgxhPwZn3XUg3G_14AaABAg","Zayne in LEATHER mmmmmmmmmmmmmmmmmmm","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@Tinkerbell-m2r","false","UgyiqGcB5JWBPIY8RG94AaABAg","Guys I haven’t been able to redownload it and I missed the spring event the one I’ve wanted to do so bad. Now this with my hubby zayne?! Like I deleted everything on my phone and the update is too large. I’m so pissed!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@larissalassy9774","false","UgxRUTs1GhRks6PCO9l4AaABAg","My Zaddy !! He is so handsome forever ! 🥰🥰🥰🥰❤️❤️❤️❤️❤️","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Metalsaurusb","false","Ugxdak2ij5QC9FHDMtN4AaABAg","My two mains!?!😭 Zayne in a leather jacket!?!!! He has a gun?! Looks like I’m taking PTO Monday…🙂‍↕️","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@kitsunepawsaj2019","false","Ugy-Epg4nNRabVeBm0Z4AaABAg","OMG?? They cooked so hard with this wth, I love that they’re adding more action and more immersive stories instead of fluff","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago (edited)","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@iinfiresyouman7205","false","UgwPJrifcLpbtu3txkB4AaABAg","🛐🛐🛐","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@RamshacklePrefect4rth","false","UgzlGE04tkycj_9_CkN4AaABAg","Dawn breaker Zayne returned back?! 😳 Please don't make it angst this time too- my heart can't handle it anymore!!😣 But, tbh NGL... Zayne holding a gun... Perhaps I'm getting into ""gun play"" with this one.🫣","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@atsou__","false","UgxcTirtsOsixXqCCER4AaABAg","zayne and sylus girlies, we won for this update","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@jesssSousa","false","UgyRE53OdYUvE4AzwQB4AaABAg","OMG OMG OMG OMG OMG","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Hahahah3983","false","UgzBVcdIYHsXSMt-GdZ4AaABAg","IT LOOKS LIKE AN ACTION MOVIE TRAILER YES LETSGO","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@pinkysleepy12","false","UgxbK2hza8JkhvORa3x4AaABAg","Is that...the Dawnbreaker?","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@franfran2001","false","UgzLVqqnx97uLPGyDON4AaABAg","CINEMA!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","2"
"@cuutiecake","false","UgwC_2wvtdWRj1LzHJt4AaABAg","YOOO!!!!! OMG the animations are FIRE!!! CANT WAIT!!!!😍😍😍","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@TaffyTiger","false","Ugw2K9yTgxkbrQtAXM54AaABAg","WHY IS ZAYNE HOLDING A GUN HES A HEALER","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@bloodiraven","false","UgxsVKSF-_ZsbQKUOhx4AaABAg","HUH?! My heart stopped when I saw my two husbands in one trailer *faint*","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@kynitediedelgard5233","false","UgyM7z0OkkF3SwlLi614AaABAg","I just can say one sentence: OH MY GOD 😆😆😆😆💕💕💕💕💕💕💕","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@cooking_w7p-6f","false","UgxCi-SmXglL2_wjGRZ4AaABAg","🫣🫣🫣😱😱oh my god this is real fighters 🫣🫣","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@veragilplaza3637","false","UgznCH3Nv1EfiLdFvqZ4AaABAg","But when? When?????","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@sweetryumei","false","UgxB8VdrKvYS4JvkExx4AaABAg","Good Lord. Dr Zayne with a gun! And he's helping US aim... he's a dark horse 😁","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@uzumakihimawari8628","false","UgzF18F7TUocaLY-JRh4AaABAg","For a second i thought they were in one frame and they fight against each other 😮","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@9ARAN0ID","false","UgzHBxxo-OwcMtUbMYJ4AaABAg","OMG","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Norteofficialchannel","false","UgwmhZZB0BHF0dNaxrh4AaABAg","This is so exciting. Thank you Infold.❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@Azzah-zflp6","false","Ugys74Xyo57x9Z-uWtB4AaABAg","Oo my godness ,, our two daddy so damn cool ,,, 🫠🫠🫠🫠","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@AninditaSamadder","false","UgytLWOoetjt9Z-BPQl4AaABAg","DADDYYY SYLUSSS IS BACKKKKKKK AAAAAAAAAAAAAA INFOLDDDDDDDDD","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@kookphoria9987","false","UgyaIgqBvXPu0sL9q4V4AaABAg","AT THE SAME DAMN TIME.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@fishylovie","false","Ugyb76ls1TB9lRmTi414AaABAg","Finally Zayne in his villain arc","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@KheiramankokoFofanakheira","false","Ugwv2DsUfkbDqqRTVEd4AaABAg","The main story must be super animator and action-packed.🥳🥳🥳 ❤❤❤❤❤❤❤❤❤ . I'm so happy for them. 🥹🥹🥹🥹 To have their main story. But ......🫤.Why They didn't do it for others like Xavier, Caleb, and Rafael. It might be more interesting.🥺🥺🥺","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@murre2580","false","UgwkY9SXk4AE0marDK54AaABAg","with you? Guaranteed victory WOOOOOOOOOOOOOOOOOOOOOO ~  flying to the moon!!!!!!! gak gak gak *crow flying","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Cynthia-hx5ew","false","Ugx6XXE3PmL--ngLufR4AaABAg","MAIN STORY UPDATE?!?! OH MY GOD YES.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@murre2580","false","UgwV1OUwJqwE8WS_DcZ4AaABAg","sylus kinda  ..... poyo hahahahahaahhahahahhahahahahahahhaha lol dont cancel me.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@anu.bee.99","false","UgwGWk3D0XIns_RCF7h4AaABAg","FUCK YEAAAAAA","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@aethelwulf77","false","UgyEXpMjGExxLB4qux94AaABAg","My jaws dropped!! Zayne in a leather jacket????? Bro! He's giving dark wizard vibe 😮😮😮😮😮❤❤❤❤❤❤❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@kizumija2476","false","UgzatK-bYx2MenrNkVJ4AaABAg","SYLUS IN MAIN STORY SYLUS IN MAIN STORY❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@MarinaKalle","false","Ugw6xIR3OzwTHiPvKPJ4AaABAg","OMG!!! I'M SCREAMING!! 😱 This look soooooo goooood!!!!!!!!! Finally a main story update with Sylus ❤❤❤❤❤❤❤❤❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Yuna2Luna","false","UgylW7TxVSROMcJRcpB4AaABAg","I need Dr. Zayne to fix me cause Dawnbreaker Zayne shot my heart","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@vianka-yu3hz","false","Ugz_C-VFtzk_72su-z54AaABAg","FINSLLYYY","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@31eva","false","Ugzi-ZKlVtsC0skJoBR4AaABAg","At this rate my phone is gonna explode 🥲","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@JenniferLessard-vx3yh","false","Ugwu_jczReXSD5C5d5R4AaABAg","Omg I am so excited!!!!!! 


This so so good zayne looks amazing and Sylus is so bad ass I am so happy the story is finally getting an update and a good one at that I’m so excited!!!!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@Sarah_san2007","false","Ugxs4eTEJsxI2jm4iiV4AaABAg","HEY HEY HEY HOLD TF- ON A MINUTE WHAAAAAAAAT WHAAAAAT OMG OMG YESSSSSSSSS","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@kawaiikittykat2979","false","UgyPuRsJPHPHiPIktDF4AaABAg","YOOOO WHAT IN THE ACTION PACKED WORLD IS THIS CUZ THIS IS ABSOLUTELY WILD!!! OMGG I CAN'T WAIT TO SEE WHAT GOES DOWN!!!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@CharlieLelivret","false","UgyIhvzQeHGzaXn9v_t4AaABAg","My snowcrow shippers !!! Leeet’s gooooooo","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@ObitoUchiha-x4y","false","Ugx2U--8nWgktn57psp4AaABAg","Maine story update ✋😶✋.... Update Finaly 🎉🎉🎉🎉🎉🎉🎉🎉🎉 yeeeeeeeeeeeeeaaaaaaahoooooooooo🎉🎉🎊🎊🎊🎊 i ❤love u doctor Zayne👰","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@kazuha2.029","false","UgxepbCl2FoH2CAVjiV4AaABAg","Let’s go Zayne look so cool. But why he’s kinda give me those mad doctor vibe with the syringe😁😍Zayne please don’t hurt me ty and please come home😊❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago (edited)","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@AuroraStrano","false","UgzqUYbPU_iciMqvj054AaABAg","I DON'T THINK I FEEL GOOD, I'M LOVING YOU SO FUCK MUCH","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@FreyasSpace","false","UgwyonvbRdQZC1foL-l4AaABAg","I am so ready for this","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@ravmins","false","UgwX7dykfwHOEudSHdt4AaABAg","infold reminds us after the last adorable cards with sylus who this man really is, thank you for feeding us🙏❤️","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Chingngaihlun","false","UgxshyhJ_erhbeiz5yV4AaABAg","😮😮😮😮😮😮😮😮😮😮","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Raveille.","false","UgyRZtM_9qYuns1-0Z14AaABAg","Im dying here rawwwww","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@mg.gantuya","false","UgxoMT1q-78p68vANz54AaABAg","Yeeeeeesssss","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@anime_weeb_0294","false","UgxuFQ7rNUZVkdFAoS54AaABAg","What in the fast and furious","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@AmbrisiosDutchAD","false","UgzNeJCSXAdkmIxL7tV4AaABAg","MAIN STORYYYYY!!! YESSSSSSSSSSSSSSSS","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Raveille.","false","UgwL_gfphbRNWed-cAF4AaABAg","YASSS YASS DADDDDDDDYYW AAAAAAAAA IM GONNA CRINGE TO MYSELF LATER FOR THIS COMMENTS BUT FCK IT","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@shannon1206","false","UgysA8VI8OrEzTYaoWV4AaABAg","Aaahhhh God damn it I'm spending money on that aren't I.....","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Raveille.","false","UgzINRfA_pDfPBRfgRx4AaABAg","AAAAAAAAAAAH","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Raveille.","false","UgyV_2MhuZA3ijaj8Kp4AaABAg","WHATS GOING ON WHATS GOING ON","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@barbara_018","false","UgxEJGg6hWH5qhl2D814AaABAg","WTF?!! Omg I AM SO SOLD!! This is wild my Sylus and Zayne in dawnbreaker mode???!😭 I am losing it!!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@tanyahappy_cat1496","false","Ugx8UyPus1ut6iG38fp4AaABAg","That just so cool! I can't, INFOLD I LOVE YOU❤❤❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@sincere1610","false","UgyZnDViXHQpJeDDVjx4AaABAg","OMGGGG","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@itz_Yoko2098","false","UgwxANerGzUtut-3rM94AaABAg","MY TWO MAINS LIKE THIS!? WRAP IT UP GENSHIN IMMA LOCK IN FOR LOVE AND DEEPSPACE","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@Dark_Ururuge","false","UgxLwCtEIRiwfLZwTMZ4AaABAg","If Zayne keeps appearing in every character's story, I'm going to stop playing this.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@gogumahikari","false","UgwNjCG1zNv8SXKh19d4AaABAg","Sylus and Zayne are my two mains i love this😍","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","1"
"@jlghinis","false","UgwvzxUJRBpI200QFnB4AaABAg","Sylus looks in his element, but Zayne looks awkward.","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@jlghinis","false","UgxI6rlZCJwbbguWt8R4AaABAg","Main story is back!!! 🏅","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@indahdiah2589","false","Ugxw712gh-vbDjpCwv94AaABAg","The two of them are the mad combo ever that I can't ever take it😭😭","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@itsrainingsomewhereelse6610","false","UgwwB_KiO42EGlbg8lx4AaABAg","LETS FCKING GOOOO!!!","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@bonabonchu","false","UgzRLNh3EcRd_fuZvgR4AaABAg","This combo...my heart...cant...😭😭","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@anna_16935","false","UgwEs67WWCsbw8YL1hx4AaABAg","THEY ATE AND LEFT NO CRUMBS
OMFG INFOLD","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago (edited)","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@latebloomer.3712","false","UgyrJdMBueLpzdG_2px4AaABAg","OMG HELLOO??","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@little.chillax","false","UgyjDFokOYi713toWkd4AaABAg","As someone who started the game as a Zayne main and is currently in the process of transitioning into a Sylus main, I think this just solidifies my favourites even more. (YOU’RE TELLING ME THIS IS FREE?! 🥳🥳🥳🥰🥰🥰😍😍😍🎉🎉🎉🎊🎊🎊)","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","2"
"@marlazinger5207","false","Ugxqv9DL7kIuV46jILh4AaABAg","Zayne and Sylus❤❤❤","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
"@VS-un6ow","false","UgzWcfLYFpgtyScqu9N4AaABAg","It is time to spend my money again 😌","1459","false","https://www.youtube.com/watch?v=3Ec3JSK4uEU","4 weeks ago","0",,"Love and Deepspace | Death and Rebirth","comment","3Ec3JSK4uEU","0"
